COMUNA,TIPO_DELITO,DIA_SEMANA,BLOQUE_HORARIO,NIVEL_RIESGO,CONFIANZA_PREDICCION,PROBABILIDAD_ALTO,PROBABILIDAD_MEDIO,PROBABILIDAD_BAJO,DELITOS_HISTORICOS
Comuna Sur,LESIONES,miércoles,NOCHE,ALTO,0.7618721758456392,0.7618721758456392,0.22481823670227707,0.013309587452083776,27.0
Comuna Sur,LESIONES,jueves,MADRUGADA,MEDIO,0.6286846545628629,0.16252400804460015,0.6286846545628629,0.20879133739253686,6.0
Comuna Sur,LESIONES,jueves,MAÑANA,ALTO,0.7610950160092576,0.7610950160092576,0.23601607371236433,0.00288891027837806,24.0
Comuna Sur,LESIONES,jueves,TARDE,ALTO,0.49768883597523933,0.49768883597523933,0.4966785734117598,0.005632590613000946,20.0
Comuna Sur,LESIONES,jueves,NOCHE,ALTO,0.7910554256797915,0.7910554256797915,0.20616017828552405,0.002784396034684636,28.0
Comuna Sur,LESIONES,viernes,MADRUGADA,MEDIO,0.5360493516220484,0.22258003778104743,0.5360493516220484,0.2413706105969043,6.0
Comuna Sur,LESIONES,viernes,MAÑANA,ALTO,0.7814148902965973,0.7814148902965973,0.21676912377614904,0.0018159859272536194,24.0
Comuna Sur,LESIONES,viernes,TARDE,ALTO,0.49899270275439583,0.49899270275439583,0.4857368381047468,0.015270459140857366,22.0
Comuna Sur,LESIONES,viernes,NOCHE,ALTO,0.7955129215339656,0.7955129215339656,0.19348257725160564,0.01100450121442884,34.0
Comuna Sur,LESIONES,sábado,MADRUGADA,MEDIO,0.5595161443868938,0.25740506874150904,0.5595161443868938,0.18307878687159704,21.0
Comuna Sur,LESIONES,sábado,MAÑANA,ALTO,0.780747400585063,0.780747400585063,0.21864223032115568,0.000610369093781416,25.0
Comuna Sur,LESIONES,sábado,TARDE,ALTO,0.5630550806362532,0.5630550806362532,0.42517231967156144,0.011772599692185373,23.0
Comuna Sur,LESIONES,sábado,NOCHE,ALTO,0.8345108052919291,0.8345108052919291,0.16311153600202669,0.0023776587060442304,74.0
Comuna Sur,LESIONES,domingo,MADRUGADA,MEDIO,0.4954934459977574,0.4183050652050185,0.4954934459977574,0.08620148879722393,18.0
Comuna Sur,LESIONES,domingo,MAÑANA,ALTO,0.888337452746174,0.888337452746174,0.10514446798880764,0.006518079265018489,26.0
Comuna Sur,LESIONES,domingo,TARDE,ALTO,0.7617215353256358,0.7617215353256358,0.23324768588795572,0.005030778786408543,45.0
Comuna Sur,LESIONES,domingo,NOCHE,ALTO,0.9194027943132879,0.9194027943132879,0.08008907560541151,0.000508130081300813,47.0
Comuna Sur,OTROS DELITOS,lunes,MADRUGADA,ALTO,0.6515255870056691,0.6515255870056691,0.3055675007935485,0.04290691220078248,0.0
Comuna Sur,OTROS DELITOS,lunes,MAÑANA,ALTO,0.8908826036676335,0.8908826036676335,0.09259785381842249,0.016519542513943934,0.0
Comuna Sur,OTROS DELITOS,lunes,TARDE,ALTO,0.8093593129970796,0.8093593129970796,0.17225302180788954,0.01838766519503103,0.0
Comuna Sur,OTROS DELITOS,lunes,NOCHE,ALTO,0.9019419905744356,0.9019419905744356,0.07783910789671722,0.020218901528847158,0.0
Comuna Sur,OTROS DELITOS,martes,MADRUGADA,ALTO,0.5701336660484452,0.5701336660484452,0.37495938046376454,0.05490695348779031,0.0
Comuna Sur,OTROS DELITOS,martes,MAÑANA,ALTO,0.8988496192770419,0.8988496192770419,0.08508620961828224,0.016064171104675947,0.0
Comuna Sur,OTROS DELITOS,martes,TARDE,ALTO,0.8254026651613162,0.8254026651613162,0.15863461639345802,0.015962718445225867,0.0
Comuna Sur,OTROS DELITOS,martes,NOCHE,ALTO,0.9135776613143024,0.9135776613143024,0.06665880856611846,0.019763530119579174,0.0
Comuna Sur,OTROS DELITOS,miércoles,MADRUGADA,ALTO,0.5472421561699956,0.5472421561699956,0.38545199056775614,0.06730585326224842,0.0
Comuna Sur,OTROS DELITOS,miércoles,MAÑANA,ALTO,0.8483903511449161,0.8483903511449161,0.13554547775040807,0.016064171104675947,0.0
Comuna Sur,OTROS DELITOS,miércoles,TARDE,ALTO,0.8022942679881535,0.8022942679881535,0.18192386800856514,0.015781864003281406,0.0
Comuna Sur,OTROS DELITOS,miércoles,NOCHE,ALTO,0.873998165840743,0.873998165840743,0.10689642051688163,0.019105413642375436,0.0
Comuna Sur,OTROS DELITOS,jueves,MADRUGADA,ALTO,0.6174559780200582,0.6174559780200582,0.33789210944917,0.04465191253077184,0.0
Comuna Sur,OTROS DELITOS,jueves,MAÑANA,ALTO,0.9096971011429096,0.9096971011429096,0.08101021584514301,0.00929268301194724,0.0
Comuna Sur,OTROS DELITOS,jueves,TARDE,ALTO,0.8579095902841515,0.8579095902841515,0.13296448739211347,0.009125922323734903,0.0
Comuna Sur,OTROS DELITOS,jueves,NOCHE,ALTO,0.9244303061200325,0.9244303061200325,0.06397993538874844,0.011589758491218894,0.0
Comuna Sur,OTROS DELITOS,viernes,MADRUGADA,ALTO,0.6822902078191931,0.6822902078191931,0.26832307711310766,0.04938671506769924,0.0
Comuna Sur,OTROS DELITOS,viernes,MAÑANA,ALTO,0.9007010181554144,0.9007010181554144,0.09313359831755377,0.00616538352703186,0.0
Comuna Sur,OTROS DELITOS,viernes,TARDE,ALTO,0.8836010354977049,0.8836010354977049,0.11042028823323888,0.00597867626905606,0.0
Comuna Sur,OTROS DELITOS,viernes,NOCHE,ALTO,0.9140959089728967,0.9140959089728967,0.07931504566426578,0.006589045362837475,0.0
Comuna Sur,OTROS DELITOS,sábado,MADRUGADA,ALTO,0.7046981170779154,0.7046981170779154,0.25673436586006554,0.03856751706201903,0.0
Comuna Sur,OTROS DELITOS,sábado,MAÑANA,ALTO,0.9154374931689166,0.9154374931689166,0.07839712330405148,0.00616538352703186,0.0
Comuna Sur,OTROS DELITOS,sábado,TARDE,ALTO,0.9030374326863513,0.9030374326863513,0.09172805810302023,0.005234509210628227,0.0
Comuna Sur,OTROS DELITOS,sábado,NOCHE,ALTO,0.9354774312498512,0.9354774312498512,0.05682422337203651,0.007698345378112215,0.0
Comuna Sur,OTROS DELITOS,domingo,MADRUGADA,ALTO,0.7124406472730263,0.7124406472730263,0.2527278282135353,0.03483152451343852,0.0
Comuna Sur,OTROS DELITOS,domingo,MAÑANA,ALTO,0.9326227826462795,0.9326227826462795,0.06121183382668856,0.00616538352703186,0.0
Comuna Sur,OTROS DELITOS,domingo,TARDE,ALTO,0.9114602448095959,0.9114602448095959,0.08254113235158464,0.0059986228388195255,0.0
Comuna Sur,OTROS DELITOS,domingo,NOCHE,ALTO,0.9422563911316878,0.9422563911316878,0.04928114986200863,0.008462459006303514,0.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,lunes,MADRUGADA,MEDIO,0.5660886105777421,0.3201977916891742,0.5660886105777421,0.11371359773308369,23.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,lunes,MAÑANA,ALTO,0.9118064332972793,0.9118064332972793,0.08555241308352439,0.002641153619196368,41.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,lunes,TARDE,ALTO,0.6776107634659907,0.6776107634659907,0.30961683697981895,0.012772399554190574,24.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,lunes,NOCHE,ALTO,0.7883463847405641,0.7883463847405641,0.19903707431906853,0.012616540940367378,35.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,martes,MADRUGADA,MEDIO,0.5656178221905283,0.26091243391832636,0.5656178221905283,0.17346974389114542,15.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,martes,MAÑANA,ALTO,0.9046265059884164,0.9046265059884164,0.08866765119524082,0.006705842816342574,51.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,martes,TARDE,ALTO,0.6345898993583468,0.6345898993583468,0.3491404076412002,0.016269693000453084,31.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,martes,NOCHE,ALTO,0.8088482576748472,0.8088482576748472,0.16540229821150704,0.02574944411364552,36.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,miércoles,MADRUGADA,MEDIO,0.5854928682799384,0.25872250625563736,0.5854928682799384,0.15578462546442431,6.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,miércoles,MAÑANA,ALTO,0.8560796934997356,0.8560796934997356,0.14296132188957766,0.0009589846106865718,49.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,miércoles,TARDE,ALTO,0.5644994200268257,0.5644994200268257,0.427123084697701,0.008377495275473275,23.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,miércoles,NOCHE,ALTO,0.7401950751517314,0.7401950751517314,0.24794979436132658,0.011855130486941973,26.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,jueves,MADRUGADA,MEDIO,0.6407791370151066,0.27027146935029717,0.6407791370151066,0.08894939363459628,17.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,jueves,MAÑANA,ALTO,0.8805783247738588,0.8805783247738588,0.11942167522614101,0.0,31.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,jueves,TARDE,ALTO,0.6558348391623474,0.6558348391623474,0.3373459530984061,0.006819207739246606,26.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,jueves,NOCHE,ALTO,0.7501398218856171,0.7501398218856171,0.24124484966539586,0.00861532844898713,22.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,viernes,MADRUGADA,MEDIO,0.621627085915176,0.24735560965708955,0.621627085915176,0.1310173044277343,8.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,viernes,MAÑANA,ALTO,0.8296707766832019,0.8296707766832019,0.16912360648332592,0.0012056168334722034,30.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,viernes,TARDE,ALTO,0.5387217945682152,0.5387217945682152,0.4534940762658802,0.00778412916590448,16.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,viernes,NOCHE,ALTO,0.6894739248890929,0.6894739248890929,0.30078693892783165,0.009739136183075344,23.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,sábado,MADRUGADA,MEDIO,0.6091047433101319,0.29149875565653066,0.6091047433101319,0.09939650103333726,19.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,sábado,MAÑANA,ALTO,0.858242968188499,0.858242968188499,0.14175703181150076,0.0,28.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,sábado,TARDE,ALTO,0.6619232542586674,0.6619232542586674,0.3307492058995053,0.007327539841827341,23.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,sábado,NOCHE,ALTO,0.7902118147334808,0.7902118147334808,0.2027654513165153,0.0070227339500037785,37.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,domingo,MADRUGADA,ALTO,0.47931989183190643,0.47931989183190643,0.47060885209791037,0.050071256070183257,28.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,domingo,MAÑANA,ALTO,0.9158701374722308,0.9158701374722308,0.0721061101209664,0.012023752406803041,34.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,domingo,TARDE,ALTO,0.8280793016222995,0.8280793016222995,0.15514632409239254,0.01677437428530792,28.0
Comuna Sur,VIOLENCIA INTRAFAMILIAR,domingo,NOCHE,ALTO,0.8944268146840791,0.8944268146840791,0.0934317100712948,0.012141475244626157,40.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,lunes,MADRUGADA,ALTO,0.3672258889549089,0.3672258889549089,0.27270163931294733,0.3600724717321438,0.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,lunes,MAÑANA,BAJO,0.762899929689446,0.009598509624991909,0.22750156068556213,0.762899929689446,3.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,lunes,TARDE,BAJO,0.7711124037697453,0.004060134234343939,0.22482746199591047,0.7711124037697453,5.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,lunes,NOCHE,ALTO,0.46149391912500326,0.46149391912500326,0.2913331622214071,0.24717291865358956,0.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,martes,MADRUGADA,BAJO,0.9269149948086647,0.0,0.07308500519133512,0.9269149948086647,3.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,martes,MAÑANA,BAJO,0.7078857304999236,0.0007543360810734277,0.291359933419003,0.7078857304999236,6.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,martes,TARDE,BAJO,0.7960713753851385,0.0,0.20392862461486128,0.7960713753851385,6.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,martes,NOCHE,BAJO,0.8635044580724801,0.0,0.13649554192751978,0.8635044580724801,2.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,miércoles,MADRUGADA,BAJO,0.9339353650961238,0.0,0.06606463490387585,0.9339353650961238,1.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,miércoles,MAÑANA,BAJO,0.5855322075778854,0.0007543360810734277,0.4137134563410412,0.5855322075778854,10.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,miércoles,TARDE,BAJO,0.7836374063889581,0.0,0.21636259361104163,0.7836374063889581,1.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,miércoles,NOCHE,BAJO,0.7922416012965418,0.0,0.20775839870345827,0.7922416012965418,5.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,jueves,MADRUGADA,BAJO,0.8865722168752241,0.0,0.11342778312477568,0.8865722168752241,2.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,jueves,MAÑANA,BAJO,0.5935070981809097,0.010426814504883608,0.3960660873142066,0.5935070981809097,7.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,jueves,TARDE,BAJO,0.564145189412893,0.000705877961890826,0.4351489326252158,0.564145189412893,8.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,jueves,NOCHE,BAJO,0.7318828450862916,0.002672228389930247,0.26544492652377794,0.7318828450862916,7.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,viernes,MADRUGADA,BAJO,0.9413493713868034,0.0,0.058650628613196386,0.9413493713868034,2.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,viernes,MAÑANA,BAJO,0.5847739109091254,0.0036111840753784426,0.4116149050154959,0.5847739109091254,8.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,viernes,TARDE,BAJO,0.8104861667346956,0.0,0.18951383326530408,0.8104861667346956,2.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,viernes,NOCHE,BAJO,0.851776887443724,0.0,0.1482231125562757,0.851776887443724,3.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,sábado,MADRUGADA,BAJO,0.94242028864273,0.0,0.05757971135726998,0.94242028864273,3.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,sábado,MAÑANA,ALTO,0.4562916378056574,0.4562916378056574,0.3421692561237264,0.201539106070616,0.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,sábado,TARDE,BAJO,0.7783933053523648,0.0,0.22160669464763483,0.7783933053523648,6.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,sábado,NOCHE,BAJO,0.8454964245644087,0.0,0.15450357543559118,0.8454964245644087,2.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,domingo,MADRUGADA,ALTO,0.37855449126083807,0.37855449126083807,0.2688408479049477,0.35260466083421427,0.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,domingo,MAÑANA,BAJO,0.7596800208666447,0.0038375414515149,0.2364824376818403,0.7596800208666447,4.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,domingo,TARDE,BAJO,0.7126265082819766,0.0038375414515149,0.2835359502665085,0.7126265082819766,3.0
Comuna Suroccidente,DELITOS CONTRA LA LIBERTAD,domingo,NOCHE,ALTO,0.45845896298464067,0.45845896298464067,0.265308693756656,0.2762323432587033,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,lunes,MADRUGADA,ALTO,0.3672258889549089,0.3672258889549089,0.27270163931294733,0.3600724717321438,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,lunes,MAÑANA,ALTO,0.4539121209128237,0.4539121209128237,0.3450609133913165,0.20102696569585984,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,lunes,TARDE,ALTO,0.4085660796097816,0.4085660796097816,0.36185992270042755,0.2295739976897907,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,lunes,NOCHE,ALTO,0.46149391912500326,0.46149391912500326,0.2913331622214071,0.24717291865358956,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,martes,MADRUGADA,BAJO,0.3776195318773358,0.35011957420063117,0.2722608939220329,0.3776195318773358,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,martes,MAÑANA,ALTO,0.45633899179729054,0.45633899179729054,0.3246601596007608,0.21900084860194854,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,martes,TARDE,ALTO,0.4204369947338637,0.4204369947338637,0.3476026446861144,0.23196036058002176,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,martes,NOCHE,ALTO,0.4712414946515451,0.4712414946515451,0.26573503747984756,0.2630234678686073,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,miércoles,MADRUGADA,BAJO,0.37122016427617477,0.3552634509301032,0.2735163847937221,0.37122016427617477,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,miércoles,MAÑANA,ALTO,0.44002382574630644,0.44002382574630644,0.3544531393845833,0.20552303486911008,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,miércoles,TARDE,ALTO,0.4046952563884701,0.4046952563884701,0.3957030877107328,0.19960165590079693,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,miércoles,NOCHE,ALTO,0.4581305481735293,0.4581305481735293,0.3135558283384621,0.2283136234880086,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,jueves,MADRUGADA,BAJO,0.38245885474319136,0.36037051210947985,0.25717063314732874,0.38245885474319136,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,jueves,MAÑANA,ALTO,0.455926537548134,0.455926537548134,0.3165852073492882,0.2274882551025778,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,jueves,TARDE,ALTO,0.40825231101913045,0.40825231101913045,0.3419657539517366,0.2497819350291328,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,jueves,NOCHE,ALTO,0.4602470193596336,0.4602470193596336,0.2740496900984739,0.26570329054189257,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,viernes,MADRUGADA,ALTO,0.392631187175029,0.392631187175029,0.24746986740946408,0.359898945415507,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,viernes,MAÑANA,ALTO,0.4532292536151355,0.4532292536151355,0.3395083527866133,0.20726239359825116,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,viernes,TARDE,ALTO,0.44230578641025603,0.44230578641025603,0.33944346413667403,0.21825074945306983,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,viernes,NOCHE,ALTO,0.46167673983665286,0.46167673983665286,0.3013060929757783,0.2370171671875687,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,sábado,MADRUGADA,ALTO,0.39295677347276736,0.39295677347276736,0.26403538718559977,0.343007839341633,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,sábado,MAÑANA,ALTO,0.4562916378056574,0.4562916378056574,0.3421692561237264,0.201539106070616,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,sábado,TARDE,ALTO,0.43944538716840353,0.43944538716840353,0.3494231929414029,0.21113141989019332,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,sábado,NOCHE,ALTO,0.4640242373327335,0.4640242373327335,0.304846264050714,0.23112949861655246,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,domingo,MADRUGADA,ALTO,0.37855449126083807,0.37855449126083807,0.2688408479049477,0.35260466083421427,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,domingo,MAÑANA,ALTO,0.4586816585553813,0.4586816585553813,0.30018196605656117,0.24113637538805746,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,domingo,TARDE,ALTO,0.425035616589362,0.425035616589362,0.3194814678188765,0.25548291559176134,0.0
Comuna Suroccidente,DELITOS CONTRA LA SEGURIDAD PUBLICA,domingo,NOCHE,ALTO,0.45845896298464067,0.45845896298464067,0.265308693756656,0.2762323432587033,0.0
Comuna Suroccidente,DELITOS SEXUALES,lunes,MADRUGADA,BAJO,0.9377917321226162,0.0,0.062208267877383615,0.9377917321226162,1.0
Comuna Suroccidente,DELITOS SEXUALES,lunes,MAÑANA,BAJO,0.7852899389274391,0.002894386290480121,0.21181567478208074,0.7852899389274391,6.0
Comuna Suroccidente,DELITOS SEXUALES,lunes,TARDE,BAJO,0.8218997356102618,0.004060134234343939,0.17404013015539424,0.8218997356102618,2.0
Comuna Suroccidente,DELITOS SEXUALES,lunes,NOCHE,BAJO,0.8868501042900858,0.0,0.11314989570991404,0.8868501042900858,5.0
Comuna Suroccidente,DELITOS SEXUALES,martes,MADRUGADA,BAJO,0.9294884081323063,0.0,0.07051159186769362,0.9294884081323063,3.0
Comuna Suroccidente,DELITOS SEXUALES,martes,MAÑANA,BAJO,0.7493799348721173,0.004042162522243351,0.2465779026056395,0.7493799348721173,3.0
Comuna Suroccidente,DELITOS SEXUALES,martes,TARDE,BAJO,0.8405509347357004,0.0,0.15944906526429953,0.8405509347357004,1.0
Comuna Suroccidente,DELITOS SEXUALES,martes,NOCHE,BAJO,0.8470443022748593,0.0,0.1529556977251407,0.8470443022748593,3.0
Comuna Suroccidente,DELITOS SEXUALES,miércoles,MADRUGADA,BAJO,0.9360772355598644,0.0,0.06392276444013552,0.9360772355598644,3.0
Comuna Suroccidente,DELITOS SEXUALES,miércoles,MAÑANA,BAJO,0.6672611124097066,0.0077840278850808435,0.32495485970521265,0.6672611124097066,6.0
Comuna Suroccidente,DELITOS SEXUALES,miércoles,TARDE,BAJO,0.814000741379513,0.0013787166103430225,0.18462054201014375,0.814000741379513,5.0
Comuna Suroccidente,DELITOS SEXUALES,miércoles,NOCHE,BAJO,0.7984488434060819,0.0013787166103430225,0.20017243998357528,0.7984488434060819,2.0
Comuna Suroccidente,DELITOS SEXUALES,jueves,MADRUGADA,BAJO,0.9112433262443337,0.0,0.08875667375566625,0.9112433262443337,3.0
Comuna Suroccidente,DELITOS SEXUALES,jueves,MAÑANA,BAJO,0.6798969676738232,0.000705877961890826,0.319397154364286,0.6798969676738232,3.0
Comuna Suroccidente,DELITOS SEXUALES,jueves,TARDE,BAJO,0.6756807977486465,0.000705877961890826,0.3236133242894627,0.6756807977486465,7.0
Comuna Suroccidente,DELITOS SEXUALES,jueves,NOCHE,BAJO,0.7630906509463523,0.002672228389930247,0.23423712066371738,0.7630906509463523,5.0
Comuna Suroccidente,DELITOS SEXUALES,viernes,MADRUGADA,BAJO,0.9243806991181154,0.0,0.07561930088188433,0.9243806991181154,2.0
Comuna Suroccidente,DELITOS SEXUALES,viernes,MAÑANA,BAJO,0.6014170373447658,0.009028055074723658,0.38955490758051053,0.6014170373447658,4.0
Comuna Suroccidente,DELITOS SEXUALES,viernes,TARDE,BAJO,0.8227990366476016,0.0013787166103430225,0.17582224674205527,0.8227990366476016,1.0
Comuna Suroccidente,DELITOS SEXUALES,viernes,NOCHE,BAJO,0.790078105816647,0.0013787166103430225,0.20854317757301005,0.790078105816647,4.0
Comuna Suroccidente,DELITOS SEXUALES,sábado,MADRUGADA,ALTO,0.39204703403749314,0.39204703403749314,0.29557723528758134,0.31237573067492547,0.0
Comuna Suroccidente,DELITOS SEXUALES,sábado,MAÑANA,BAJO,0.5251301100298917,0.00555131390396601,0.46931857606614247,0.5251301100298917,10.0
Comuna Suroccidente,DELITOS SEXUALES,sábado,TARDE,BAJO,0.7412473061743242,0.0013787166103430225,0.2573739772153327,0.7412473061743242,5.0
Comuna Suroccidente,DELITOS SEXUALES,sábado,NOCHE,BAJO,0.7198750319289499,0.00192984123553236,0.2781951268355175,0.7198750319289499,5.0
Comuna Suroccidente,DELITOS SEXUALES,domingo,MADRUGADA,BAJO,0.8872680617620758,0.00977383924913453,0.10295809898878938,0.8872680617620758,2.0
Comuna Suroccidente,DELITOS SEXUALES,domingo,MAÑANA,ALTO,0.4532108186494198,0.4532108186494198,0.3376000097349135,0.20918917161566658,0.0
Comuna Suroccidente,DELITOS SEXUALES,domingo,TARDE,BAJO,0.8263274556367197,0.0038375414515149,0.16983500291176537,0.8263274556367197,3.0
Comuna Suroccidente,DELITOS SEXUALES,domingo,NOCHE,BAJO,0.8414002579609849,0.0038375414515149,0.1547622005874999,0.8414002579609849,4.0
Comuna Suroccidente,HOMICIDIOS,lunes,MADRUGADA,BAJO,0.39736129663887765,0.36258335392883917,0.24005534943228324,0.39736129663887765,0.0
Comuna Suroccidente,HOMICIDIOS,lunes,MAÑANA,ALTO,0.4439290615837954,0.4439290615837954,0.27025950558422995,0.2858114328319747,0.0
Comuna Suroccidente,HOMICIDIOS,lunes,TARDE,ALTO,0.40703902080094734,0.40703902080094734,0.3228548760054439,0.2701061031936087,0.0
Comuna Suroccidente,HOMICIDIOS,lunes,NOCHE,ALTO,0.45784352071862877,0.45784352071862877,0.28146807758241815,0.2606884016989531,0.0
Comuna Suroccidente,HOMICIDIOS,martes,MADRUGADA,BAJO,0.4113217126089971,0.35079002147036503,0.23788826592063786,0.4113217126089971,0.0
Comuna Suroccidente,HOMICIDIOS,martes,MAÑANA,ALTO,0.45587043779562975,0.45587043779562975,0.24625734253846399,0.29787221966590627,0.0
Comuna Suroccidente,HOMICIDIOS,martes,TARDE,ALTO,0.4204369947338637,0.4204369947338637,0.3040920097981875,0.27547099546794873,0.0
Comuna Suroccidente,HOMICIDIOS,martes,NOCHE,BAJO,0.8962164642996356,0.00011495998056993603,0.10366857571979456,0.8962164642996356,4.0
Comuna Suroccidente,HOMICIDIOS,miércoles,MADRUGADA,BAJO,0.9834540100528996,0.0,0.016545989947100433,0.9834540100528996,1.0
Comuna Suroccidente,HOMICIDIOS,miércoles,MAÑANA,ALTO,0.43931555640569725,0.43931555640569725,0.2640437324786005,0.29664071111570217,0.0
Comuna Suroccidente,HOMICIDIOS,miércoles,TARDE,BAJO,0.9633151400759772,0.0,0.03668485992402295,0.9633151400759772,2.0
Comuna Suroccidente,HOMICIDIOS,miércoles,NOCHE,BAJO,0.9241038500225516,0.00011495998056993603,0.07578118999687851,0.9241038500225516,1.0
Comuna Suroccidente,HOMICIDIOS,jueves,MADRUGADA,BAJO,0.4151741472945229,0.35489967220351837,0.22992618050195868,0.4151741472945229,0.0
Comuna Suroccidente,HOMICIDIOS,jueves,MAÑANA,BAJO,0.946243942200855,0.000705877961890826,0.053050179837254144,0.946243942200855,2.0
Comuna Suroccidente,HOMICIDIOS,jueves,TARDE,ALTO,0.40717457720358735,0.40717457720358735,0.3105841711921799,0.28224125160423275,0.0
